nombre;fecha;puesto;pais;duracion;tiros1;tiros2;tiros3;puntos1;puntos2;puntos3
Kayla Alexander;21/09/2001;PIVOT;PAKISTÁN;8;6;3;0;4;2;0
Kayla Alexander;02/12/2001;PIVOT;PAKISTÁN;11;4;3;0;3;0;0
Kayla Alexander;04/12/2001;PIVOT;PAKISTÁN;8;0;1;0;0;2;0
Kayla Alexander;06/12/2001;PIVOT;PAKISTÁN;5;2;0;0;2;0;0
Kayla Alexander;10/12/2001;PIVOT;PAKISTÁN;12;0;2;0;0;0;0
Kayla Alexander;12/12/2001;PIVOT;PAKISTÁN;10;0;6;0;0;4;0
Kayla Alexander;14/12/2001;PIVOT;PAKISTÁN;14;1;6;0;1;10;0
Kayla Alexander;18/12/2001;PIVOT;PAKISTÁN;6;0;0;0;0;0;0
Kayla Alexander;23/12/2001;PIVOT;PAKISTÁN;13;1;4;0;1;6;0
Kayla Alexander;26/12/2001;PIVOT;PAKISTÁN;5;0;0;0;0;0;0
Kayla Alexander;27/12/2001;PIVOT;PAKISTÁN;3;0;0;0;0;0;0
Kayla Alexander;30/12/2001;PIVOT;PAKISTÁN;9;0;4;0;0;4;0
Kayla Alexander;12/03/2002;PIVOT;PAKISTÁN;6;0;3;0;0;2;0
Kayla Alexander;14/03/2002;PIVOT;PAKISTÁN;7;2;1;0;1;0;0
Kayla Alexander;19/03/2002;PIVOT;PAKISTÁN;4;0;1;0;0;0;0
Kayla Alexander;21/03/2002;PIVOT;PAKISTÁN;5;0;0;0;0;0;0
Kayla Alexander;26/03/2002;PIVOT;PAKISTÁN;2;0;0;0;0;0;0
Kayla Alexander;28/03/2002;PIVOT;PAKISTÁN;15;2;3;0;2;6;0
Vicki Baugh;01/06/2001;ALA;NUEVA ZELANDA;10;1;5;0;0;10;0
Vicki Baugh;07/06/2001;ALA;NUEVA ZELANDA;7;0;0;0;0;0;0
Vicki Baugh;14/06/2001;ALA;NUEVA ZELANDA;4;0;0;0;0;0;0
Vicki Baugh;24/08/2001;ALA;NUEVA ZELANDA;9;2;2;0;1;2;0
Vicki Baugh;29/08/2001;ALA;NUEVA ZELANDA;8;0;0;0;0;0;0
Vicki Baugh;02/09/2001;ALA;NUEVA ZELANDA;7;0;0;0;0;0;0
Vicki Baugh;05/09/2001;ALA;NUEVA ZELANDA;3;0;1;0;0;0;0
Vicki Baugh;07/09/2001;ALA;NUEVA ZELANDA;4;0;0;0;0;0;0
Vicki Baugh;11/09/2001;ALA;NUEVA ZELANDA;9;2;3;0;0;2;0
Vicki Baugh;12/09/2001;ALA;NUEVA ZELANDA;9;3;3;0;3;4;0
Vicki Baugh;14/09/2001;ALA;NUEVA ZELANDA;3;0;0;0;0;0;0
Vicki Baugh;17/09/2001;ALA;NUEVA ZELANDA;2;0;0;0;0;0;0
Vicki Baugh;20/09/2001;ALA;NUEVA ZELANDA;8;2;2;0;2;4;0
Vicki Baugh;21/09/2001;ALA;NUEVA ZELANDA;14;0;4;0;0;4;0
Vicki Baugh;02/12/2001;ALA;NUEVA ZELANDA;7;2;1;0;2;0;0
Vicki Baugh;04/12/2001;ALA;NUEVA ZELANDA;5;0;1;0;0;2;0
Vicki Baugh;06/12/2001;ALA;NUEVA ZELANDA;10;0;1;0;0;2;0
Vicki Baugh;09/12/2001;ALA;NUEVA ZELANDA;13;0;3;0;0;6;0
Vicki Baugh;11/12/2001;ALA;NUEVA ZELANDA;13;2;3;0;1;2;0
Vicki Baugh;13/12/2001;ALA;NUEVA ZELANDA;13;0;5;0;0;6;0
Vicki Baugh;17/12/2001;ALA;NUEVA ZELANDA;12;2;2;0;2;2;0
Vicki Baugh;18/12/2001;ALA;NUEVA ZELANDA;12;2;3;0;2;2;0
Vicki Baugh;23/12/2001;ALA;NUEVA ZELANDA;3;0;0;0;0;0;0
Vicki Baugh;26/12/2001;ALA;NUEVA ZELANDA;4;0;1;0;0;0;0
Vicki Baugh;28/12/2001;ALA;NUEVA ZELANDA;9;0;3;0;0;2;0
Vicki Baugh;30/12/2001;ALA;NUEVA ZELANDA;19;0;6;0;0;8;0
Vicki Baugh;01/01/2002;ALA;NUEVA ZELANDA;10;2;3;0;1;2;0
Vicki Baugh;13/03/2002;ALA;NUEVA ZELANDA;5;0;0;0;0;0;0
Vicki Baugh;16/03/2002;ALA;NUEVA ZELANDA;8;0;1;0;0;2;0
Vicki Baugh;19/03/2002;ALA;NUEVA ZELANDA;3;0;0;0;0;0;0
Vicki Baugh;21/03/2002;ALA;NUEVA ZELANDA;3;0;1;0;0;0;0
Vicki Baugh;26/03/2002;ALA;NUEVA ZELANDA;7;2;1;0;2;2;0
Vicki Baugh;27/03/2002;ALA;NUEVA ZELANDA;15;0;1;0;0;2;0
Tricia Liston;31/05/2001;ALA;AUSTRALIA;2;2;0;0;0;0;0
Tricia Liston;08/06/2001;ALA;AUSTRALIA;3;0;0;0;0;0;0
Tricia Liston;14/06/2001;ALA;AUSTRALIA;1;0;0;0;0;0;0
Tricia Liston;05/09/2001;ALA;AUSTRALIA;11;2;4;3;2;2;3
Tricia Liston;07/09/2001;ALA;AUSTRALIA;19;2;3;3;2;2;3
Tricia Liston;09/09/2001;ALA;AUSTRALIA;14;0;5;5;0;6;9
Tricia Liston;10/09/2001;ALA;AUSTRALIA;15;0;5;3;0;2;3
Tricia Liston;12/09/2001;ALA;AUSTRALIA;10;0;4;2;0;6;3
Tricia Liston;14/09/2001;ALA;AUSTRALIA;4;0;1;0;0;0;0
Tricia Liston;19/09/2001;ALA;AUSTRALIA;4;0;0;0;0;0;0
Tricia Liston;21/09/2001;ALA;AUSTRALIA;12;0;2;1;0;0;0
Tricia Liston;04/12/2001;ALA;AUSTRALIA;4;0;0;0;0;0;0
Tricia Liston;07/12/2001;ALA;AUSTRALIA;8;0;4;3;0;4;6
Tricia Liston;09/12/2001;ALA;AUSTRALIA;17;0;5;3;0;6;6
Tricia Liston;11/12/2001;ALA;AUSTRALIA;10;0;3;2;0;2;3
Tricia Liston;14/12/2001;ALA;AUSTRALIA;14;0;6;4;0;6;6
Tricia Liston;17/12/2001;ALA;AUSTRALIA;3;0;0;0;0;0;0
Tricia Liston;23/12/2001;ALA;AUSTRALIA;2;0;0;0;0;0;0
Tricia Liston;28/12/2001;ALA;AUSTRALIA;4;0;0;0;0;0;0
Tricia Liston;13/03/2002;ALA;AUSTRALIA;5;0;0;0;0;0;0
Tricia Liston;16/03/2002;ALA;AUSTRALIA;4;0;1;1;0;0;0
Tricia Liston;18/03/2002;ALA;AUSTRALIA;3;0;0;0;0;0;0
Tricia Liston;23/03/2002;ALA;AUSTRALIA;0;0;1;0;0;0;0
Tricia Liston;26/03/2002;ALA;AUSTRALIA;10;0;1;0;0;0;0
Tricia Liston;27/03/2002;ALA;AUSTRALIA;3;0;0;0;0;0;0
Swin Cash;31/05/2001;BASE;USA;13;0;4;1;0;2;0
Swin Cash;01/06/2001;BASE;USA;6;0;1;0;0;0;0
Swin Cash;08/06/2001;BASE;USA;18;0;5;1;0;2;0
Swin Cash;09/06/2001;BASE;USA;4;0;1;1;0;0;0
Swin Cash;14/06/2001;BASE;USA;3;0;0;0;0;0;0
Swin Cash;24/08/2001;BASE;USA;7;0;1;0;0;0;0
Swin Cash;26/08/2001;BASE;USA;14;0;3;2;0;0;0
Swin Cash;30/08/2001;BASE;USA;13;2;7;2;0;4;0
Swin Cash;05/09/2001;BASE;USA;13;4;3;0;4;2;0
Swin Cash;07/09/2001;BASE;USA;6;0;2;0;0;2;0
Swin Cash;10/09/2001;BASE;USA;7;1;4;1;1;4;0
Swin Cash;12/09/2001;BASE;USA;5;0;2;0;0;0;0
Swin Cash;14/09/2001;BASE;USA;8;0;1;1;0;0;0
Swin Cash;21/09/2001;BASE;USA;4;2;0;0;0;0;0
Swin Cash;02/12/2001;BASE;USA;4;0;2;0;0;0;0
Swin Cash;06/12/2001;BASE;USA;9;4;3;0;0;2;0
Swin Cash;09/12/2001;BASE;USA;15;2;4;0;1;2;0
Swin Cash;12/12/2001;BASE;SUDAFRICA;13;0;6;1;0;4;0
Swin Cash;17/12/2001;BASE;SUDAFRICA;19;2;3;0;1;2;0
Swin Cash;24/12/2001;BASE;SUDAFRICA;11;0;4;1;0;0;0
Swin Cash;25/12/2001;BASE;SUDAFRICA;18;2;3;0;2;0;0
Swin Cash;27/12/2001;BASE;SUDAFRICA;20;0;11;2;0;6;0
Swin Cash;30/12/2001;BASE;SUDAFRICA;10;0;1;0;0;0;0
Swin Cash;01/01/2002;BASE;SUDAFRICA;17;0;5;2;0;6;0
Swin Cash;14/03/2002;BASE;SUDAFRICA;3;0;1;0;0;0;0
Swin Cash;16/03/2002;BASE;SUDAFRICA;14;4;2;0;3;2;0
Swin Cash;19/03/2002;BASE;SUDAFRICA;16;6;3;0;5;2;0
Swin Cash;21/03/2002;BASE;SUDAFRICA;16;0;4;0;0;6;0
Swin Cash;23/03/2002;BASE;SUDAFRICA;21;0;5;1;0;2;0
Swin Cash;25/03/2002;BASE;SUDAFRICA;20;2;7;1;2;6;0
Swin Cash;27/03/2002;BASE;SUDAFRICA;18;8;5;1;7;4;3
Swin Cash;28/03/2002;BASE;SUDAFRICA;24;0;5;1;0;6;0
Courtney Clements;31/05/2001;PIVOT;PUERTO RICO;0;0;0;0;0;0;0
Courtney Clements;01/06/2001;PIVOT;PUERTO RICO;6;1;2;1;1;2;0
Courtney Clements;05/06/2001;PIVOT;PUERTO RICO;10;0;2;1;0;0;0
Courtney Clements;08/06/2001;PIVOT;PUERTO RICO;18;2;6;3;2;6;6
Courtney Clements;10/06/2001;PIVOT;PUERTO RICO;14;0;4;0;0;4;0
Courtney Clements;14/06/2001;PIVOT;PUERTO RICO;14;0;5;1;0;6;3
Courtney Clements;29/08/2001;PIVOT;PUERTO RICO;12;0;2;0;0;2;0
Courtney Clements;30/08/2001;PIVOT;PUERTO RICO;15;0;4;2;0;2;0
Courtney Clements;02/09/2001;PIVOT;PUERTO RICO;10;0;2;0;0;2;0
Courtney Clements;05/09/2001;PIVOT;PUERTO RICO;12;0;4;1;0;2;0
Courtney Clements;10/09/2001;PIVOT;PUERTO RICO;9;0;2;0;0;0;0
Courtney Clements;12/09/2001;PIVOT;PUERTO RICO;7;0;2;2;0;0;0
Courtney Clements;14/09/2001;PIVOT;PUERTO RICO;12;0;3;0;0;0;0
Courtney Clements;17/09/2001;PIVOT;PUERTO RICO;3;0;0;0;0;0;0
Courtney Clements;19/09/2001;PIVOT;PUERTO RICO;4;0;1;0;0;2;0
Courtney Clements;02/12/2001;PIVOT;PUERTO RICO;10;0;3;1;0;4;0
Courtney Clements;03/12/2001;PIVOT;PUERTO RICO;25;0;9;2;0;4;0
Courtney Clements;06/12/2001;PIVOT;PUERTO RICO;8;3;3;1;3;2;0
Courtney Clements;10/12/2001;PIVOT;PUERTO RICO;7;0;3;1;0;0;0
Courtney Clements;12/12/2001;PIVOT;PUERTO RICO;8;0;0;0;0;0;0
Courtney Clements;14/12/2001;PIVOT;PUERTO RICO;16;2;4;0;2;2;0
Courtney Clements;18/12/2001;PIVOT;PUERTO RICO;14;2;2;1;2;0;0
Courtney Clements;23/12/2001;PIVOT;PUERTO RICO;3;0;1;1;0;0;0
Courtney Clements;26/12/2001;PIVOT;PUERTO RICO;11;0;4;0;0;4;0
Courtney Clements;28/12/2001;PIVOT;PUERTO RICO;12;0;2;1;0;2;0
Courtney Clements;30/12/2001;PIVOT;PUERTO RICO;11;0;3;0;0;2;0
Courtney Clements;01/01/2002;PIVOT;PUERTO RICO;8;0;2;0;0;2;0
Courtney Clements;14/03/2002;PIVOT;PUERTO RICO;7;0;2;1;0;0;0
Courtney Clements;16/03/2002;PIVOT;PUERTO RICO;25;2;6;0;2;4;0
Courtney Clements;18/03/2002;PIVOT;PUERTO RICO;4;0;1;1;0;0;0
Courtney Clements;21/03/2002;PIVOT;PUERTO RICO;6;0;1;0;0;0;0
Courtney Clements;24/03/2002;PIVOT;PUERTO RICO;13;0;3;0;0;2;0
Courtney Clements;28/03/2002;PIVOT;PUERTO RICO;38;0;11;2;0;16;3
Nicole Powell;01/06/2001;PIVOT;FILIPINAS;8;0;4;1;0;0;0
Nicole Powell;07/06/2001;PIVOT;FILIPINAS;5;0;2;2;0;2;3
Nicole Powell;08/06/2001;PIVOT;FILIPINAS;17;0;5;4;0;6;6
Nicole Powell;11/06/2001;PIVOT;FILIPINAS;10;2;2;2;2;0;0
Nicole Powell;14/06/2001;PIVOT;FILIPINAS;9;0;3;2;0;4;3
Nicole Powell;24/08/2001;PIVOT;FILIPINAS;11;0;3;3;0;2;3
Nicole Powell;26/08/2001;PIVOT;FILIPINAS;15;0;2;2;0;0;0
Nicole Powell;29/08/2001;PIVOT;FILIPINAS;20;0;4;3;0;2;3
Nicole Powell;02/09/2001;PIVOT;FILIPINAS;17;0;3;2;0;2;3
Nicole Powell;03/09/2001;PIVOT;FILIPINAS;12;0;0;0;0;0;0
Nicole Powell;07/09/2001;PIVOT;FILIPINAS;17;0;5;2;0;2;0
Nicole Powell;11/09/2001;PIVOT;FILIPINAS;27;5;5;4;3;2;0
Nicole Powell;14/09/2001;PIVOT;FILIPINAS;22;0;2;2;0;4;6
Nicole Powell;16/09/2001;PIVOT;FILIPINAS;15;2;4;4;2;0;0
Nicole Powell;19/09/2001;PIVOT;FILIPINAS;18;0;3;3;0;2;3
Nicole Powell;21/09/2001;PIVOT;FILIPINAS;7;0;1;0;0;2;0
Nicole Powell;04/12/2001;PIVOT;FILIPINAS;12;0;2;1;0;0;0
Nicole Powell;06/12/2001;PIVOT;FILIPINAS;8;0;0;0;0;0;0
Nicole Powell;10/12/2001;PIVOT;FILIPINAS;10;0;1;0;0;0;0
Nicole Powell;12/12/2001;PIVOT;FILIPINAS;21;0;4;4;0;4;6
Nicole Powell;14/12/2001;PIVOT;FILIPINAS;18;0;6;3;0;0;0
Nicole Powell;16/12/2001;PIVOT;FILIPINAS;14;0;4;4;0;0;0
Nicole Powell;23/12/2001;PIVOT;FILIPINAS;7;0;0;0;0;0;0
Nicole Powell;25/12/2001;PIVOT;FILIPINAS;9;0;2;2;0;2;3
Nicole Powell;27/12/2001;PIVOT;FILIPINAS;5;0;1;1;0;0;0
Nicole Powell;30/12/2001;PIVOT;FILIPINAS;4;0;1;1;0;0;0
Angel Robinson;31/05/2001;ALA;FILIPINAS;13;2;3;0;2;2;0
Angel Robinson;01/06/2001;ALA;FILIPINAS;5;4;2;0;4;2;0
Angel Robinson;07/06/2001;ALA;FILIPINAS;2;0;0;0;0;0;0
Angel Robinson;11/06/2001;ALA;FILIPINAS;0;0;0;0;0;0;0
Angel Robinson;14/06/2001;ALA;FILIPINAS;6;2;1;0;2;0;0
Angel Robinson;29/08/2001;ALA;FILIPINAS;3;0;0;0;0;0;0
Angel Robinson;03/09/2001;ALA;FILIPINAS;1;0;0;0;0;0;0
Angel Robinson;11/09/2001;ALA;FILIPINAS;0;0;0;0;0;0;0
Angel Robinson;16/09/2001;ALA;FILIPINAS;3;0;0;0;0;0;0
Angel Robinson;19/09/2001;ALA;FILIPINAS;2;0;0;0;0;0;0
Angel Robinson;21/09/2001;ALA;FILIPINAS;14;0;4;0;0;6;0
Angel Robinson;04/12/2001;ALA;FILIPINAS;19;0;2;0;0;0;0
Angel Robinson;06/12/2001;ALA;FILIPINAS;3;1;2;0;0;2;0
Angel Robinson;10/12/2001;ALA;FILIPINAS;15;1;6;0;0;10;0
Angel Robinson;14/12/2001;ALA;FILIPINAS;6;0;1;0;0;2;0
Angel Robinson;16/12/2001;ALA;FILIPINAS;9;0;4;0;0;4;0
Angel Robinson;23/12/2001;ALA;FILIPINAS;8;0;1;0;0;2;0
Angel Robinson;27/12/2001;ALA;FILIPINAS;2;0;1;0;0;0;0
Angel Robinson;30/12/2001;ALA;FILIPINAS;3;0;1;0;0;2;0
Angel Robinson;01/01/2002;ALA;FILIPINAS;8;0;2;0;0;2;0
Angel Robinson;14/03/2002;ALA;FILIPINAS;8;0;3;0;0;0;0
Angel Robinson;18/03/2002;ALA;FILIPINAS;9;0;3;0;0;4;0
Angel Robinson;21/03/2002;ALA;FILIPINAS;6;0;1;0;0;2;0
Angel Robinson;26/03/2002;ALA;FILIPINAS;24;0;3;0;0;6;0
Angel Robinson;28/03/2002;ALA;FILIPINAS;7;0;0;0;0;0;0
Shanece McKinney;14/06/2001;ALA;SUDAFRICA;6;2;0;0;1;0;0
Shanece McKinney;15/06/2001;ALA;SUDAFRICA;10;1;2;0;1;2;0
Shanece McKinney;28/08/2001;ALA;SUDAFRICA;9;3;3;0;3;4;0
Shanece McKinney;31/08/2001;ALA;SUDAFRICA;16;0;2;0;0;0;0
Shanece McKinney;02/09/2001;ALA;SUDAFRICA;4;0;0;0;0;0;0
Shanece McKinney;05/09/2001;ALA;SUDAFRICA;3;0;1;0;0;0;0
Shanece McKinney;07/09/2001;ALA;SUDAFRICA;3;0;1;0;0;2;0
Shanece McKinney;10/09/2001;ALA;SUDAFRICA;4;2;0;0;2;0;0
Shanece McKinney;12/09/2001;ALA;SUDAFRICA;10;0;5;0;0;4;0
Shanece McKinney;14/09/2001;ALA;SUDAFRICA;3;0;2;0;0;4;0
Shanece McKinney;19/09/2001;ALA;SUDAFRICA;3;0;1;0;0;0;0
Shanece McKinney;21/09/2001;ALA;SUDAFRICA;2;0;0;0;0;0;0
Shanece McKinney;02/12/2001;ALA;SUDAFRICA;4;2;2;0;0;2;0
Shanece McKinney;10/12/2001;ALA;SUDAFRICA;15;0;2;0;0;2;0
Shanece McKinney;12/12/2001;ALA;SUDAFRICA;5;0;0;0;0;0;0
Shanece McKinney;24/12/2001;ALA;SUDAFRICA;1;0;0;0;0;0;0
Shanece McKinney;27/12/2001;ALA;SUDAFRICA;2;0;0;0;0;0;0
Shanece McKinney;01/01/2002;ALA;SUDAFRICA;12;2;2;0;1;4;0
Shanece McKinney;14/03/2002;ALA;SUDAFRICA;2;0;0;0;0;0;0
Shanece McKinney;16/03/2002;ALA;SUDAFRICA;12;2;4;0;0;0;0
Shanece McKinney;21/03/2002;ALA;SUDAFRICA;2;0;0;0;0;0;0
Shanece McKinney;23/03/2002;ALA;SUDAFRICA;2;0;0;0;0;0;0
Shanece McKinney;27/03/2002;ALA;SUDAFRICA;14;2;4;0;0;4;0
Shanece McKinney;28/03/2002;ALA;SUDAFRICA;21;8;7;0;4;4;0
Kayla Pederson;31/05/2001;BASE;GRAN BRETAÑA;11;0;3;0;0;0;0
Kayla Pederson;05/06/2001;BASE;GRAN BRETAÑA;6;0;1;0;0;2;0
Kayla Pederson;13/06/2001;BASE;GRAN BRETAÑA;9;4;0;0;1;0;0
Kayla Pederson;14/06/2001;BASE;GRAN BRETAÑA;5;0;0;0;0;0;0
Kayla Pederson;24/08/2001;BASE;GRAN BRETAÑA;15;2;3;0;2;0;0
Kayla Pederson;28/08/2001;BASE;GRAN BRETAÑA;1;0;0;0;0;0;0
Kayla Pederson;30/08/2001;BASE;GRAN BRETAÑA;6;0;0;0;0;0;0
Kayla Pederson;04/09/2001;BASE;GRAN BRETAÑA;4;0;2;0;0;4;0
Kayla Pederson;05/09/2001;BASE;GRAN BRETAÑA;4;2;0;0;1;0;0
Kayla Pederson;07/09/2001;BASE;GRAN BRETAÑA;17;0;1;0;0;2;0
Kayla Pederson;09/09/2001;BASE;GRAN BRETAÑA;17;2;1;0;2;0;0
Kayla Pederson;17/09/2001;BASE;GRAN BRETAÑA;12;0;3;0;0;2;0
Kayla Pederson;19/09/2001;BASE;GRAN BRETAÑA;9;1;1;0;0;2;0
Kayla Pederson;21/09/2001;BASE;GRAN BRETAÑA;6;0;0;0;0;0;0
Kayla Pederson;02/12/2001;BASE;GRAN BRETAÑA;5;0;2;0;0;0;0
Kayla Pederson;04/12/2001;BASE;GRAN BRETAÑA;8;0;0;0;0;0;0
Kayla Pederson;06/12/2001;BASE;GRAN BRETAÑA;12;0;1;0;0;2;0
Kayla Pederson;09/12/2001;BASE;GRAN BRETAÑA;13;0;0;0;0;0;0
Kayla Pederson;11/12/2001;BASE;GRAN BRETAÑA;18;0;5;0;0;4;0
Kayla Pederson;14/12/2001;BASE;GRAN BRETAÑA;15;2;5;0;2;2;0
Kayla Pederson;16/12/2001;BASE;GRAN BRETAÑA;13;2;0;0;1;0;0
Kayla Pederson;18/12/2001;BASE;GRAN BRETAÑA;16;2;2;0;2;2;0
Kayla Pederson;24/12/2001;BASE;GRAN BRETAÑA;7;0;2;0;0;2;0
Kayla Pederson;28/12/2001;BASE;GRAN BRETAÑA;10;0;3;0;0;4;0
Kayla Pederson;12/03/2002;BASE;GRAN BRETAÑA;1;0;0;0;0;0;0
Kayla Pederson;14/03/2002;BASE;GRAN BRETAÑA;9;0;0;0;0;0;0
Kayla Pederson;16/03/2002;BASE;GRAN BRETAÑA;9;0;0;0;0;0;0
Kayla Pederson;19/03/2002;BASE;GRAN BRETAÑA;23;0;2;0;0;0;0
Kayla Pederson;21/03/2002;BASE;GRAN BRETAÑA;3;0;0;0;0;0;0
Kayla Pederson;26/03/2002;BASE;GRAN BRETAÑA;14;2;3;0;1;2;0
Kayla Pederson;28/03/2002;BASE;GRAN BRETAÑA;15;2;3;0;1;2;0
Kelly Faris;07/06/2001;PIVOT;GRAN BRETAÑA;1;0;0;0;0;0;0
Kelly Faris;13/06/2001;PIVOT;GRAN BRETAÑA;6;0;2;0;0;2;0
Kelly Faris;14/06/2001;PIVOT;GRAN BRETAÑA;2;0;0;0;0;0;0
Kelly Faris;24/08/2001;PIVOT;GRAN BRETAÑA;5;0;0;0;0;0;0
Kelly Faris;28/08/2001;PIVOT;GRAN BRETAÑA;6;0;0;0;0;0;0
Kelly Faris;05/09/2001;PIVOT;GRAN BRETAÑA;13;2;2;1;1;2;0
Kelly Faris;07/09/2001;PIVOT;GRAN BRETAÑA;5;0;1;1;0;0;0
Kelly Faris;09/09/2001;PIVOT;GRAN BRETAÑA;12;3;2;0;3;0;0
Kelly Faris;17/09/2001;PIVOT;GRAN BRETAÑA;13;0;3;2;0;0;0
Kelly Faris;02/12/2001;PIVOT;GRAN BRETAÑA;4;0;1;1;0;0;0
Kelly Faris;06/12/2001;PIVOT;GRAN BRETAÑA;4;0;1;0;0;0;0
Kelly Faris;09/12/2001;PIVOT;GRAN BRETAÑA;13;0;3;2;0;2;3
Kelly Faris;11/12/2001;PIVOT;GRAN BRETAÑA;11;0;1;0;0;0;0
Kelly Faris;14/12/2001;PIVOT;GRAN BRETAÑA;7;0;0;0;0;0;0
Kelly Faris;16/12/2001;PIVOT;GRAN BRETAÑA;6;0;1;1;0;2;3
Kelly Faris;18/12/2001;PIVOT;GRAN BRETAÑA;10;0;1;0;0;0;0
Kelly Faris;24/12/2001;PIVOT;GRAN BRETAÑA;5;0;1;0;0;0;0
Kelly Faris;28/12/2001;PIVOT;GRAN BRETAÑA;6;0;1;1;0;0;0
Kelly Faris;30/12/2001;PIVOT;GRAN BRETAÑA;12;2;2;1;2;0;0
Kelly Faris;12/03/2002;PIVOT;GRAN BRETAÑA;6;0;0;0;0;0;0
Kelly Faris;16/03/2002;PIVOT;GRAN BRETAÑA;2;0;0;0;0;0;0
Kelly Faris;19/03/2002;PIVOT;GRAN BRETAÑA;3;0;0;0;0;0;0
Kelly Faris;21/03/2002;PIVOT;GRAN BRETAÑA;11;3;4;2;2;2;0
Kelly Faris;26/03/2002;PIVOT;GRAN BRETAÑA;4;0;0;0;0;0;0
Kelly Faris;28/03/2002;PIVOT;GRAN BRETAÑA;25;0;7;3;0;6;6
Angel Goodrich;01/06/2001;PIVOT;NUEVA ZELANDA;2;0;0;0;0;0;0
Angel Goodrich;07/06/2001;PIVOT;NUEVA ZELANDA;2;0;0;0;0;0;0
Angel Goodrich;14/06/2001;PIVOT;NUEVA ZELANDA;6;0;1;0;0;0;0
Angel Goodrich;29/08/2001;PIVOT;NUEVA ZELANDA;1;0;0;0;0;0;0
Angel Goodrich;05/09/2001;PIVOT;NUEVA ZELANDA;8;0;2;0;0;4;0
Angel Goodrich;07/09/2001;PIVOT;NUEVA ZELANDA;8;0;1;0;0;2;0
Angel Goodrich;11/09/2001;PIVOT;NUEVA ZELANDA;15;1;1;0;0;2;0
Angel Goodrich;12/09/2001;PIVOT;NUEVA ZELANDA;6;0;0;0;0;0;0
Angel Goodrich;14/09/2001;PIVOT;NUEVA ZELANDA;6;0;0;0;0;0;0
Angel Goodrich;17/09/2001;PIVOT;NUEVA ZELANDA;6;0;1;0;0;0;0
Angel Goodrich;20/09/2001;PIVOT;NUEVA ZELANDA;4;0;0;0;0;0;0
Angel Goodrich;21/09/2001;PIVOT;NUEVA ZELANDA;7;0;0;0;0;0;0
Angel Goodrich;02/12/2001;PIVOT;NUEVA ZELANDA;11;0;0;0;0;0;0
Angel Goodrich;04/12/2001;PIVOT;NUEVA ZELANDA;6;0;3;1;0;4;3
Angel Goodrich;06/12/2001;PIVOT;NUEVA ZELANDA;8;0;2;0;0;2;0
Angel Goodrich;09/12/2001;PIVOT;NUEVA ZELANDA;9;0;0;0;0;0;0
Angel Goodrich;13/12/2001;PIVOT;NUEVA ZELANDA;15;2;2;0;1;2;0
Angel Goodrich;18/12/2001;PIVOT;NUEVA ZELANDA;5;0;1;0;0;0;0
Angel Goodrich;23/12/2001;PIVOT;NUEVA ZELANDA;4;0;1;1;0;0;0
Angel Goodrich;26/12/2001;PIVOT;NUEVA ZELANDA;5;0;0;0;0;0;0
Angel Goodrich;28/12/2001;PIVOT;NUEVA ZELANDA;3;0;1;0;0;0;0
Angel Goodrich;30/12/2001;PIVOT;NUEVA ZELANDA;3;0;0;0;0;0;0
Angel Goodrich;01/01/2002;PIVOT;NUEVA ZELANDA;5;0;0;0;0;0;0
Angel Goodrich;13/03/2002;PIVOT;NUEVA ZELANDA;9;2;1;0;1;0;0
Angel Goodrich;16/03/2002;PIVOT;NUEVA ZELANDA;2;0;0;0;0;0;0
Angel Goodrich;19/03/2002;PIVOT;NUEVA ZELANDA;3;2;1;0;2;0;0
Angel Goodrich;21/03/2002;PIVOT;NUEVA ZELANDA;6;0;1;0;0;0;0
Angel Goodrich;26/03/2002;PIVOT;NUEVA ZELANDA;7;0;4;0;0;6;0
Angel Goodrich;27/03/2002;PIVOT;NUEVA ZELANDA;10;0;2;0;0;2;0
Elena Delle Donne;31/05/2001;ALA;PUERTO RICO;36;11;17;4;10;12;3
Elena Delle Donne;01/06/2001;ALA;PUERTO RICO;36;6;20;4;6;16;3
Elena Delle Donne;05/06/2001;ALA;PUERTO RICO;36;6;18;2;5;16;0
Elena Delle Donne;08/06/2001;ALA;PUERTO RICO;31;9;15;5;9;16;6
Elena Delle Donne;10/06/2001;ALA;PUERTO RICO;36;0;19;6;0;14;6
Elena Delle Donne;14/06/2001;ALA;PUERTO RICO;30;8;20;4;8;18;6
Elena Delle Donne;29/08/2001;ALA;PUERTO RICO;30;16;16;3;16;16;3
Elena Delle Donne;30/08/2001;ALA;PUERTO RICO;25;0;10;2;0;6;3
Elena Delle Donne;17/09/2001;ALA;PUERTO RICO;17;7;11;2;7;6;0
Elena Delle Donne;01/01/2002;ALA;PUERTO RICO;11;3;8;1;3;6;3
Elena Delle Donne;14/03/2002;ALA;PUERTO RICO;16;5;12;4;4;14;9
Elena Delle Donne;16/03/2002;ALA;PUERTO RICO;21;7;7;2;6;8;3
Elena Delle Donne;18/03/2002;ALA;PUERTO RICO;16;0;7;3;0;2;0
Elena Delle Donne;21/03/2002;ALA;PUERTO RICO;21;5;9;5;5;8;6
Elena Delle Donne;24/03/2002;ALA;PUERTO RICO;23;3;9;2;3;14;3
Elena Delle Donne;27/03/2002;ALA;PUERTO RICO;22;4;14;6;2;10;6
